Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
ADMA,39.500496359375,-119.8032858125,Toscana Spa,39.49779844042337,-119.80224297459364,Spa
ADMA,39.500496359375,-119.8032858125,Tuscany Tower,39.4973563300929,-119.80239640674284,Hotel
ADMA,39.500496359375,-119.8032858125,Black Bear Diner,39.50226051829675,-119.80182798109912,Diner
ADMA,39.500496359375,-119.8032858125,Peppermill Resort Spa Casino,39.497480001700296,-119.80168131080885,Hotel
ADMA,39.500496359375,-119.8032858125,Naan & Kabab,39.49857,-119.79931,Mediterranean Restaurant
ADMA,39.500496359375,-119.8032858125,Peppermill Tower,39.49726150068444,-119.80133558360443,Hotel
ADMA,39.500496359375,-119.8032858125,Oceano,39.498670504673846,-119.8007985120546,Seafood Restaurant
ADMA,39.500496359375,-119.8032858125,Ruby River Steakhouse,39.498242,-119.799192,Restaurant
ADMA,39.500496359375,-119.8032858125,Fireside Lounge,39.498384489554404,-119.80004796500559,Lounge
ADMA,39.500496359375,-119.8032858125,El Pollo Loco,39.50279463140897,-119.8022309146084,Fast Food Restaurant
ADMA,39.500496359375,-119.8032858125,Terrace Lounge,39.49734865761796,-119.80205739314488,Lounge
ADMA,39.500496359375,-119.8032858125,clary's,39.49778519427034,-119.79902878655888,Pub
ADMA,39.500496359375,-119.8032858125,Biscotti's,39.49729238009965,-119.8020370605822,American Restaurant
ADMA,39.500496359375,-119.8032858125,Bimini Steakhouse,39.497466057081105,-119.80205943680187,Steakhouse
ADMA,39.500496359375,-119.8032858125,Island Buffet,39.49802498380103,-119.7999643957838,Buffet
ADMA,39.500496359375,-119.8032858125,Peppermill Race and Sports Book,39.49732507083512,-119.80080995420064,Sports Bar
ADMA,39.500496359375,-119.8032858125,Century Theatre,39.50278241503518,-119.79844093322754,Movie Theater
ADMA,39.500496359375,-119.8032858125,Sports Deli,39.497244226158436,-119.80112105340716,Deli / Bodega
ADMA,39.500496359375,-119.8032858125,Cafe Milano,39.49845793653929,-119.79979648133718,Diner
ADMA,39.500496359375,-119.8032858125,Shell,39.50449,-119.803,Gas Station
ADMA,39.500496359375,-119.8032858125,Tires Plus,39.50023206,-119.80101609,Automotive Shop
ADMA,39.500496359375,-119.8032858125,Vitamin Connection,39.502648,-119.802787,Health Food Store
ADMA,39.500496359375,-119.8032858125,Mirage Salon,39.502648,-119.802787,Cosmetics Shop
ADMA,39.500496359375,-119.8032858125,Orchard Plaza,39.50291688290746,-119.8021561575706,Shopping Mall
ADMA,39.500496359375,-119.8032858125,Chi Restaurant,39.49756087518108,-119.80084467208708,Asian Restaurant
ADMA,39.500496359375,-119.8032858125,Virginia Lake,39.50316902166621,-119.80399843453486,Lake
ADMA,39.500496359375,-119.8032858125,EDGE nightspot,39.497745931308884,-119.80206513581156,Nightclub
ADMA,39.500496359375,-119.8032858125,Fitness Center,39.497507462280424,-119.80170527925655,Gym / Fitness Center
ADMA,39.500496359375,-119.8032858125,Sierra Diving Center,39.500633,-119.798923,Sporting Goods Shop
ADMA,39.500496359375,-119.8032858125,Romanza,39.49815642069868,-119.79999672229336,Italian Restaurant
ADMA,39.500496359375,-119.8032858125,Bella Bottega,39.497337,-119.801361,Boutique
ADMA,39.500496359375,-119.8032858125,Regali Bottega,39.49726219429385,-119.80145519273245,Gift Shop
ADMA,39.500496359375,-119.8032858125,Gamelab,39.49722536522811,-119.80129061080144,Arcade
ADMA,39.500496359375,-119.8032858125,Jacksons,39.50435113560411,-119.80321526527405,Gas Station
ADMA,39.500496359375,-119.8032858125,A Park Bench,39.498100339974926,-119.80792202435234,Park
ADMA,39.500496359375,-119.8032858125,Ralston Massage Center,39.504983,-119.803523,Massage Studio
ADMA,39.500496359375,-119.8032858125,Rolls And Spicy,39.50498744972814,-119.80307047089606,Korean Restaurant
ADNA,39.49867206666667,-119.80402313333332,Toscana Spa,39.49779844042337,-119.80224297459364,Spa
ADNA,39.49867206666667,-119.80402313333332,Tuscany Tower,39.4973563300929,-119.80239640674284,Hotel
ADNA,39.49867206666667,-119.80402313333332,Peppermill Resort Spa Casino,39.497480001700296,-119.80168131080885,Hotel
ADNA,39.49867206666667,-119.80402313333332,Peppermill Tower,39.49726150068444,-119.80133558360443,Hotel
ADNA,39.49867206666667,-119.80402313333332,Naan & Kabab,39.49857,-119.79931,Mediterranean Restaurant
ADNA,39.49867206666667,-119.80402313333332,Oceano,39.498670504673846,-119.8007985120546,Seafood Restaurant
ADNA,39.49867206666667,-119.80402313333332,Terrace Lounge,39.49734865761796,-119.80205739314488,Lounge
ADNA,39.49867206666667,-119.80402313333332,Ruby River Steakhouse,39.498242,-119.799192,Restaurant
ADNA,39.49867206666667,-119.80402313333332,Black Bear Diner,39.50226051829675,-119.80182798109912,Diner
ADNA,39.49867206666667,-119.80402313333332,Fireside Lounge,39.498384489554404,-119.80004796500559,Lounge
ADNA,39.49867206666667,-119.80402313333332,clary's,39.49778519427034,-119.79902878655888,Pub
ADNA,39.49867206666667,-119.80402313333332,Biscotti's,39.49729238009965,-119.8020370605822,American Restaurant
ADNA,39.49867206666667,-119.80402313333332,Bimini Steakhouse,39.497466057081105,-119.80205943680187,Steakhouse
ADNA,39.49867206666667,-119.80402313333332,El Pollo Loco,39.50279463140897,-119.8022309146084,Fast Food Restaurant
ADNA,39.49867206666667,-119.80402313333332,Peppermill Race and Sports Book,39.49732507083512,-119.80080995420064,Sports Bar
ADNA,39.49867206666667,-119.80402313333332,Sports Deli,39.497244226158436,-119.80112105340716,Deli / Bodega
ADNA,39.49867206666667,-119.80402313333332,Island Buffet,39.49802498380103,-119.7999643957838,Buffet
ADNA,39.49867206666667,-119.80402313333332,Cafe Milano,39.49845793653929,-119.79979648133718,Diner
ADNA,39.49867206666667,-119.80402313333332,Chi Restaurant,39.49756087518108,-119.80084467208708,Asian Restaurant
ADNA,39.49867206666667,-119.80402313333332,Regali Bottega,39.49726219429385,-119.80145519273245,Gift Shop
ADNA,39.49867206666667,-119.80402313333332,Gamelab,39.49722536522811,-119.80129061080144,Arcade
ADNA,39.49867206666667,-119.80402313333332,Romanza,39.49815642069868,-119.79999672229336,Italian Restaurant
ADNA,39.49867206666667,-119.80402313333332,Vitamin Connection,39.502648,-119.802787,Health Food Store
ADNA,39.49867206666667,-119.80402313333332,Mirage Salon,39.502648,-119.802787,Cosmetics Shop
ADNA,39.49867206666667,-119.80402313333332,Sierra Diving Center,39.500633,-119.798923,Sporting Goods Shop
ADNA,39.49867206666667,-119.80402313333332,Orchard Plaza,39.50291688290746,-119.8021561575706,Shopping Mall
ADNA,39.49867206666667,-119.80402313333332,Virginia Lake,39.50316902166621,-119.80399843453486,Lake
ADPA,39.497496345794396,-119.8113952056075,Plumas Tennis Courts,39.4986496353127,-119.81306022725585,Tennis Court
ADPA,39.497496345794396,-119.8113952056075,The Drought Buster,39.501459999999994,-119.81013999999999,Construction & Landscaping
ADPA,39.497496345794396,-119.8113952056075,Brookdale Reno,39.494023299999995,-119.81470709999999,Assisted Living
ADQA,39.497927608695655,-119.81133191304352,Virginia Lake Dog Park,39.498327859533894,-119.80865538493002,Dog Run
ADQA,39.497927608695655,-119.81133191304352,A Park Bench,39.498100339974926,-119.80792202435234,Park
ADQA,39.497927608695655,-119.81133191304352,The Hoover Store!,39.49570003323414,-119.80855512453985,Men's Store
ADQA,39.497927608695655,-119.81133191304352,The Drought Buster,39.501459999999994,-119.81013999999999,Construction & Landscaping
ADRA,39.496181140845096,-119.80896570422529,Black Rock Vision Center,39.493484,-119.808184,Optical Shop
ADRA,39.496181140845096,-119.80896570422529,ZoZo's Ristorante,39.49228577235663,-119.80729719845264,Italian Restaurant
ADRA,39.496181140845096,-119.80896570422529,Swill Coffee and Wine,39.493067313632906,-119.80728728988836,Café
ADRA,39.496181140845096,-119.80896570422529,7-Eleven,39.4918465,-119.80830590000001,Convenience Store
ADSA,39.4950102903226,-119.80848635483872,Black Rock Vision Center,39.493484,-119.808184,Optical Shop
ADSA,39.4950102903226,-119.80848635483872,ZoZo's Ristorante,39.49228577235663,-119.80729719845264,Italian Restaurant
ADSA,39.4950102903226,-119.80848635483872,Swill Coffee and Wine,39.493067313632906,-119.80728728988836,Café
ADSA,39.4950102903226,-119.80848635483872,Josef's Vienna Bakery Cafe & Restaurant,39.492023631097005,-119.80593982357384,Bakery
ADSA,39.4950102903226,-119.80848635483872,Ben's Fine Wine & Spirits,39.49162426201104,-119.80736547245287,Liquor Store
ADSA,39.4950102903226,-119.80848635483872,Palais de Jade,39.49082049967524,-119.80656529391443,Chinese Restaurant
ADSA,39.4950102903226,-119.80848635483872,La Cucina,39.49082802945797,-119.80748989135182,Italian Restaurant
ADSA,39.4950102903226,-119.80848635483872,7-Eleven,39.4918465,-119.80830590000001,Convenience Store
ADSA,39.4950102903226,-119.80848635483872,Subway,39.49090294515121,-119.80610622153856,Sandwich Place
ADSA,39.4950102903226,-119.80848635483872,Little Caesars Pizza,39.49199758261954,-119.80664003896877,Pizza Place
ADSA,39.4950102903226,-119.80848635483872,Red Hut Cafe,39.49162110942452,-119.80721893030001,Café
ADSA,39.4950102903226,-119.80848635483872,Salon Centric,39.492037933333336,-119.80658426666666,Cosmetics Shop
ADSA,39.4950102903226,-119.80848635483872,La Cucina Italian Restaurant,39.49082825516456,-119.80769026373993,Italian Restaurant
ADTA,39.49874414,-119.80578024000003,Toscana Spa,39.49779844042337,-119.80224297459364,Spa
ADTA,39.49874414,-119.80578024000003,Tuscany Tower,39.4973563300929,-119.80239640674284,Hotel
ADTA,39.49874414,-119.80578024000003,Peppermill Resort Spa Casino,39.497480001700296,-119.80168131080885,Hotel
ADTA,39.49874414,-119.80578024000003,Peppermill Tower,39.49726150068444,-119.80133558360443,Hotel
ADTA,39.49874414,-119.80578024000003,Terrace Lounge,39.49734865761796,-119.80205739314488,Lounge
ADTA,39.49874414,-119.80578024000003,Oceano,39.498670504673846,-119.8007985120546,Seafood Restaurant
ADTA,39.49874414,-119.80578024000003,Fireside Lounge,39.498384489554404,-119.80004796500559,Lounge
ADTA,39.49874414,-119.80578024000003,Biscotti's,39.49729238009965,-119.8020370605822,American Restaurant
ADTA,39.49874414,-119.80578024000003,Bimini Steakhouse,39.497466057081105,-119.80205943680187,Steakhouse
ADTA,39.49874414,-119.80578024000003,Peppermill Race and Sports Book,39.49732507083512,-119.80080995420064,Sports Bar
ADTA,39.49874414,-119.80578024000003,Sports Deli,39.497244226158436,-119.80112105340716,Deli / Bodega
ADTA,39.49874414,-119.80578024000003,Chi Restaurant,39.49756087518108,-119.80084467208708,Asian Restaurant
ADTA,39.49874414,-119.80578024000003,Regali Bottega,39.49726219429385,-119.80145519273245,Gift Shop
ADTA,39.49874414,-119.80578024000003,Gamelab,39.49722536522811,-119.80129061080144,Arcade
ADTA,39.49874414,-119.80578024000003,The Drought Buster,39.501459999999994,-119.81013999999999,Construction & Landscaping
ADTF,39.4888425,-119.80574825,Deli Towne USA,39.490500993713475,-119.80743818157025,American Restaurant
ADTF,39.4888425,-119.80574825,Josef's Vienna Bakery Cafe & Restaurant,39.492023631097005,-119.80593982357384,Bakery
ADTF,39.4888425,-119.80574825,Papa Murphy's,39.490811,-119.80631499999998,Pizza Place
ADTF,39.4888425,-119.80574825,ZoZo's Ristorante,39.49228577235663,-119.80729719845264,Italian Restaurant
ADTF,39.4888425,-119.80574825,Ben's Fine Wine & Spirits,39.49162426201104,-119.80736547245287,Liquor Store
ADTF,39.4888425,-119.80574825,Palais de Jade,39.49082049967524,-119.80656529391443,Chinese Restaurant
ADTF,39.4888425,-119.80574825,La Cucina,39.49082802945797,-119.80748989135182,Italian Restaurant
ADTF,39.4888425,-119.80574825,Swill Coffee and Wine,39.493067313632906,-119.80728728988836,Café
ADTF,39.4888425,-119.80574825,zpizza,39.491180476055,-119.8051576585401,Pizza Place
ADTF,39.4888425,-119.80574825,Subway,39.49090294515121,-119.80610622153856,Sandwich Place
ADTF,39.4888425,-119.80574825,7-Eleven,39.4918465,-119.80830590000001,Convenience Store
ADTF,39.4888425,-119.80574825,Moana Park and Stadium,39.490271359872,-119.80213354585686,Park
ADTF,39.4888425,-119.80574825,Little Caesars Pizza,39.49199758261954,-119.80664003896877,Pizza Place
ADTF,39.4888425,-119.80574825,Red Hut Cafe,39.49162110942452,-119.80721893030001,Café
ADTF,39.4888425,-119.80574825,Coffee N' Comics,39.49087,-119.80635,Coffee Shop
ADTF,39.4888425,-119.80574825,Szechuan Garden,39.491863,-119.806326,Chinese Restaurant
ADTF,39.4888425,-119.80574825,Lakeside Bar 'n' Grill,39.491943414323174,-119.80740197560864,Food
ADTF,39.4888425,-119.80574825,Flowers By Patti,39.492119,-119.807248,Flower Shop
ADTF,39.4888425,-119.80574825,Richard Jay fields,39.490444370476105,-119.80139866315584,Soccer Field
ADTF,39.4888425,-119.80574825,Moana Nursery Landscape And Design Center,39.49095216,-119.80980276,Hardware Store
ADTF,39.4888425,-119.80574825,Parrot Connection,39.493241,-119.806663,Pet Store
ADVP,39.48915217948718,-119.80567235897438,Deli Towne USA,39.490500993713475,-119.80743818157025,American Restaurant
ADVP,39.48915217948718,-119.80567235897438,Josef's Vienna Bakery Cafe & Restaurant,39.492023631097005,-119.80593982357384,Bakery
ADVP,39.48915217948718,-119.80567235897438,Papa Murphy's,39.490811,-119.80631499999998,Pizza Place
ADVP,39.48915217948718,-119.80567235897438,ZoZo's Ristorante,39.49228577235663,-119.80729719845264,Italian Restaurant
ADVP,39.48915217948718,-119.80567235897438,Ben's Fine Wine & Spirits,39.49162426201104,-119.80736547245287,Liquor Store
ADVP,39.48915217948718,-119.80567235897438,Palais de Jade,39.49082049967524,-119.80656529391443,Chinese Restaurant
ADVP,39.48915217948718,-119.80567235897438,La Cucina,39.49082802945797,-119.80748989135182,Italian Restaurant
ADVP,39.48915217948718,-119.80567235897438,Swill Coffee and Wine,39.493067313632906,-119.80728728988836,Café
ADVP,39.48915217948718,-119.80567235897438,zpizza,39.491180476055,-119.8051576585401,Pizza Place
ADVP,39.48915217948718,-119.80567235897438,Subway,39.49090294515121,-119.80610622153856,Sandwich Place
ADVP,39.48915217948718,-119.80567235897438,7-Eleven,39.4918465,-119.80830590000001,Convenience Store
ADVP,39.48915217948718,-119.80567235897438,Moana Park and Stadium,39.490271359872,-119.80213354585686,Park
ADVP,39.48915217948718,-119.80567235897438,Little Caesars Pizza,39.49199758261954,-119.80664003896877,Pizza Place
ADVP,39.48915217948718,-119.80567235897438,Red Hut Cafe,39.49162110942452,-119.80721893030001,Café
ADVP,39.48915217948718,-119.80567235897438,Coffee N' Comics,39.49087,-119.80635,Coffee Shop
ADVP,39.48915217948718,-119.80567235897438,Szechuan Garden,39.491863,-119.806326,Chinese Restaurant
ADVP,39.48915217948718,-119.80567235897438,Lakeside Bar 'n' Grill,39.491943414323174,-119.80740197560864,Food
ADVP,39.48915217948718,-119.80567235897438,Flowers By Patti,39.492119,-119.807248,Flower Shop
ADVP,39.48915217948718,-119.80567235897438,Richard Jay fields,39.490444370476105,-119.80139866315584,Soccer Field
ADVP,39.48915217948718,-119.80567235897438,Moana Nursery Landscape And Design Center,39.49095216,-119.80980276,Hardware Store
ADVP,39.48915217948718,-119.80567235897438,Parrot Connection,39.493241,-119.806663,Pet Store
ADVV,39.498277914285715,-119.80412254285721,Toscana Spa,39.49779844042337,-119.80224297459364,Spa
ADVV,39.498277914285715,-119.80412254285721,Tuscany Tower,39.4973563300929,-119.80239640674284,Hotel
ADVV,39.498277914285715,-119.80412254285721,Peppermill Resort Spa Casino,39.497480001700296,-119.80168131080885,Hotel
ADVV,39.498277914285715,-119.80412254285721,Peppermill Tower,39.49726150068444,-119.80133558360443,Hotel
ADVV,39.498277914285715,-119.80412254285721,Naan & Kabab,39.49857,-119.79931,Mediterranean Restaurant
ADVV,39.498277914285715,-119.80412254285721,Terrace Lounge,39.49734865761796,-119.80205739314488,Lounge
ADVV,39.498277914285715,-119.80412254285721,Oceano,39.498670504673846,-119.8007985120546,Seafood Restaurant
ADVV,39.498277914285715,-119.80412254285721,Ruby River Steakhouse,39.498242,-119.799192,Restaurant
ADVV,39.498277914285715,-119.80412254285721,Fireside Lounge,39.498384489554404,-119.80004796500559,Lounge
ADVV,39.498277914285715,-119.80412254285721,Black Bear Diner,39.50226051829675,-119.80182798109912,Diner
ADVV,39.498277914285715,-119.80412254285721,Biscotti's,39.49729238009965,-119.8020370605822,American Restaurant
ADVV,39.498277914285715,-119.80412254285721,clary's,39.49778519427034,-119.79902878655888,Pub
ADVV,39.498277914285715,-119.80412254285721,Bimini Steakhouse,39.497466057081105,-119.80205943680187,Steakhouse
ADVV,39.498277914285715,-119.80412254285721,Peppermill Race and Sports Book,39.49732507083512,-119.80080995420064,Sports Bar
ADVV,39.498277914285715,-119.80412254285721,Sports Deli,39.497244226158436,-119.80112105340716,Deli / Bodega
ADVV,39.498277914285715,-119.80412254285721,Island Buffet,39.49802498380103,-119.7999643957838,Buffet
ADVV,39.498277914285715,-119.80412254285721,Cafe Milano,39.49845793653929,-119.79979648133718,Diner
ADVV,39.498277914285715,-119.80412254285721,Chi Restaurant,39.49756087518108,-119.80084467208708,Asian Restaurant
ADVV,39.498277914285715,-119.80412254285721,Regali Bottega,39.49726219429385,-119.80145519273245,Gift Shop
ADVV,39.498277914285715,-119.80412254285721,Gamelab,39.49722536522811,-119.80129061080144,Arcade
ADVV,39.498277914285715,-119.80412254285721,Romanza,39.49815642069868,-119.79999672229336,Italian Restaurant
ADVV,39.498277914285715,-119.80412254285721,Vitamin Connection,39.502648,-119.802787,Health Food Store
ADVV,39.498277914285715,-119.80412254285721,Mirage Salon,39.502648,-119.802787,Cosmetics Shop
ADYY,39.49500484615385,-119.80154499999999,Tuscany Tower,39.4973563300929,-119.80239640674284,Hotel
ADYY,39.49500484615385,-119.80154499999999,Peppermill Resort Spa Casino,39.497480001700296,-119.80168131080885,Hotel
ADYY,39.49500484615385,-119.80154499999999,Toscana Spa,39.49779844042337,-119.80224297459364,Spa
